month,year,town,flat_type,block,street_name,address,storey_range,storey,floor_area_sqm,flat_model,lease_commence_date,lease_remaining,resale_price,distance_mrt,distance_towncentre,park,near_pop_sch,connected,period
2013-04,2013,TAMPINES,4 ROOM,366,TAMPINES ST 34,366 TAMPINES ST 34,04 TO 06,5,102,Model A,1997,83,458000,0.77,2.06,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,366,TAMPINES ST 34,366 TAMPINES ST 34,04 TO 06,5,100,Model A,1997,83,460000,0.77,2.06,0,0,1,2
2013-04,2013,TAMPINES,EXECUTIVE,333,TAMPINES ST 32,333 TAMPINES ST 32,04 TO 06,5,149,Apartment,1996,82,680000,0.77,2.01,0,0,1,2
2013-04,2013,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,330 TAMPINES ST 32,04 TO 06,5,146,Maisonette,1995,81,675000,0.61,1.83,0,0,1,2
2013-04,2013,TAMPINES,EXECUTIVE,329,TAMPINES ST 32,329 TAMPINES ST 32,07 TO 09,8,148,Apartment,1995,81,695000,0.55,1.75,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,373,TAMPINES ST 34,373 TAMPINES ST 34,04 TO 06,5,136,Model A,1995,81,570000,0.43,1.73,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,321,TAMPINES ST 33,321 TAMPINES ST 33,01 TO 03,2,111,Model A,1995,81,427000,0.68,1.67,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,392,TAMPINES AVE 7,392 TAMPINES AVE 7,04 TO 06,5,106,Model A,1994,80,460000,0.32,1.59,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,498H,TAMPINES ST 45,498H TAMPINES ST 45,10 TO 12,11,124,Premium Apartment,1997,83,595000,0.81,1.83,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,498L,TAMPINES ST 45,498L TAMPINES ST 45,04 TO 06,5,124,Premium Apartment,1997,83,580000,0.75,1.78,0,0,1,2
2013-04,2013,TAMPINES,EXECUTIVE,314,TAMPINES ST 33,314 TAMPINES ST 33,10 TO 12,11,143,Apartment,1993,79,700000,0.52,1.6,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,498J,TAMPINES ST 45,498J TAMPINES ST 45,04 TO 06,5,106,Premium Apartment,1997,83,515000,0.83,1.79,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,317,TAMPINES ST 33,317 TAMPINES ST 33,04 TO 06,5,108,Model A,1995,81,461000,0.54,1.58,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,485B,TAMPINES AVE 9,485B TAMPINES AVE 9,01 TO 03,2,121,Improved,1989,75,503000,0.45,1.58,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,395,TAMPINES AVE 7,395 TAMPINES AVE 7,01 TO 03,2,126,Improved,1994,80,551000,0.15,1.43,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,301,TAMPINES ST 32,301 TAMPINES ST 32,01 TO 03,2,105,Model A,1993,79,460500,0.33,1.4,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,291,TAMPINES ST 22,291 TAMPINES ST 22,10 TO 12,11,73,Model A,1984,70,378888,0.68,1.46,0,0,1,2
2013-04,2013,TAMPINES,MULTI-GENERATION,454,TAMPINES ST 42,454 TAMPINES ST 42,10 TO 12,11,166,Multi Generation,1987,73,920000,0.14,1.35,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,491F,TAMPINES ST 45,491F TAMPINES ST 45,01 TO 03,2,120,Improved,1993,79,515000,0.76,1.58,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,458,TAMPINES ST 42,458 TAMPINES ST 42,07 TO 09,8,122,Improved,1988,74,540000,0.2,1.33,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,287,TAMPINES ST 22,287 TAMPINES ST 22,07 TO 09,8,102,Model A,1984,70,482000,0.77,1.39,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,455,TAMPINES ST 42,455 TAMPINES ST 42,04 TO 06,5,84,Simplified,1988,74,430000,0.16,1.24,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,455,TAMPINES ST 42,455 TAMPINES ST 42,04 TO 06,5,122,Improved,1988,74,501000,0.16,1.24,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,201D,TAMPINES ST 21,201D TAMPINES ST 21,04 TO 06,5,82,New Generation,1987,73,426000,0.41,1.23,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,208,TAMPINES ST 21,208 TAMPINES ST 21,04 TO 06,5,75,Model A,1982,68,399000,0.58,1.2,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,221,TAMPINES ST 24,221 TAMPINES ST 24,01 TO 03,2,73,Model A,1984,70,385000,0.28,1.04,0,0,1,2
2013-04,2013,TAMPINES,EXECUTIVE,495D,TAMPINES ST 43,495D TAMPINES ST 43,04 TO 06,5,147,Apartment,1994,80,638000,0.88,1.38,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,443,TAMPINES ST 43,443 TAMPINES ST 43,07 TO 09,8,122,Improved,1985,71,530000,0.42,1.08,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,493E,TAMPINES ST 43,493E TAMPINES ST 43,04 TO 06,5,121,Improved,1993,79,575000,0.77,1.3,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,493E,TAMPINES ST 43,493E TAMPINES ST 43,13 TO 15,14,124,Improved,1993,79,585000,0.77,1.3,0,0,1,2
2013-04,2013,TAMPINES,5 ROOM,440,TAMPINES ST 43,440 TAMPINES ST 43,04 TO 06,5,122,Improved,1986,72,505000,0.61,1.14,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,264,TAMPINES ST 21,264 TAMPINES ST 21,10 TO 12,11,105,Model A,1984,70,510000,0.54,0.94,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,262,TAMPINES ST 21,262 TAMPINES ST 21,01 TO 03,2,103,Model A,1984,70,475000,0.52,0.86,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,262,TAMPINES ST 21,262 TAMPINES ST 21,10 TO 12,11,110,Model A,1984,70,545000,0.52,0.86,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,126,TAMPINES ST 11,126 TAMPINES ST 11,04 TO 06,5,103,Model A,1985,71,457000,1.25,1.32,0,0,0,2
2013-04,2013,TAMPINES,3 ROOM,258,TAMPINES ST 21,258 TAMPINES ST 21,04 TO 06,5,82,New Generation,1985,71,420000,0.54,0.8,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,271,TAMPINES ST 21,271 TAMPINES ST 21,07 TO 09,8,75,Model A,1984,70,385000,0.87,0.9,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,252,TAMPINES ST 21,252 TAMPINES ST 21,01 TO 03,2,94,New Generation,1985,71,470000,0.72,0.72,0,0,1,2
2013-04,2013,TAMPINES,EXECUTIVE,428,TAMPINES ST 41,428 TAMPINES ST 41,10 TO 12,11,143,Apartment,1986,72,633000,0.7,0.79,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,109,TAMPINES ST 11,109 TAMPINES ST 11,10 TO 12,11,78,Model A,1984,70,420000,1.06,1.06,0,0,0,2
2013-04,2013,TAMPINES,3 ROOM,270,TAMPINES ST 21,270 TAMPINES ST 21,04 TO 06,5,79,Model A,1985,71,410000,0.87,0.87,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,235,TAMPINES ST 21,235 TAMPINES ST 21,01 TO 03,2,74,Model A,1993,79,420000,0.59,0.59,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,420,TAMPINES ST 41,420 TAMPINES ST 41,04 TO 06,5,74,Model A,1985,71,395000,0.59,0.59,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,111,TAMPINES ST 11,111 TAMPINES ST 11,07 TO 09,8,74,Model A,1984,70,370000,1,1.03,0,0,0,2
2013-04,2013,TAMPINES,3 ROOM,236,TAMPINES ST 21,236 TAMPINES ST 21,10 TO 12,11,73,Model A,1984,70,440000,0.47,0.47,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,237,TAMPINES ST 21,237 TAMPINES ST 21,01 TO 03,2,108,Model A,1984,70,518000,0.46,0.46,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,244,TAMPINES ST 21,244 TAMPINES ST 21,01 TO 03,2,74,Model A,1984,70,392000,0.48,0.48,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,104,TAMPINES ST 11,104 TAMPINES ST 11,04 TO 06,5,75,Model A,1982,68,388000,0.93,0.96,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,508,TAMPINES CTRL 1,508 TAMPINES CTRL 1,04 TO 06,5,109,Model A,1989,75,543000,0.29,0.29,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,408,TAMPINES ST 41,408 TAMPINES ST 41,07 TO 09,8,60,Improved,1985,71,350000,0.47,0.47,1,0,1,2
2013-04,2013,TAMPINES,5 ROOM,160,TAMPINES ST 12,160 TAMPINES ST 12,07 TO 09,8,121,Improved,1984,70,660000,0.54,0.54,1,1,1,2
2013-04,2013,TAMPINES,EXECUTIVE,156,TAMPINES ST 12,156 TAMPINES ST 12,01 TO 03,2,148,Maisonette,1984,70,763000,0.44,0.44,0,1,1,2
2013-04,2013,TAMPINES,EXECUTIVE,149,TAMPINES ST 12,149 TAMPINES ST 12,07 TO 09,8,150,Maisonette,1984,70,835000,0.42,0.42,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,921,TAMPINES ST 91,921 TAMPINES ST 91,04 TO 06,5,103,Model A,1984,70,488000,0.39,0.81,1,1,1,2
2013-04,2013,TAMPINES,4 ROOM,934,TAMPINES ST 91,934 TAMPINES ST 91,16 TO 18,17,104,Model A,1985,71,490000,0.2,1.14,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,930,TAMPINES ST 91,930 TAMPINES ST 91,07 TO 09,8,73,Model A,1984,70,400000,0.14,1.09,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,914,TAMPINES ST 91,914 TAMPINES ST 91,01 TO 03,2,73,Model A,1984,70,360000,0.41,0.78,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,914,TAMPINES ST 91,914 TAMPINES ST 91,07 TO 09,8,73,Model A,1984,70,370000,0.41,0.78,0,1,1,2
2013-04,2013,TAMPINES,5 ROOM,912,TAMPINES ST 91,912 TAMPINES ST 91,01 TO 03,2,133,Model A,1984,70,570000,0.45,0.75,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,902,TAMPINES AVE 4,902 TAMPINES AVE 4,10 TO 12,11,104,Model A,1984,70,521000,0.61,0.61,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,802,TAMPINES AVE 4,802 TAMPINES AVE 4,04 TO 06,5,68,New Generation,1984,70,345000,0.08,1.15,0,1,1,2
2013-04,2013,TAMPINES,EXECUTIVE,858,TAMPINES AVE 5,858 TAMPINES AVE 5,10 TO 12,11,146,Maisonette,1988,74,777000,0.57,0.57,1,1,1,2
2013-04,2013,TAMPINES,4 ROOM,812,TAMPINES AVE 4,812 TAMPINES AVE 4,04 TO 06,5,91,New Generation,1984,70,480000,0.2,1.1,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,842B,TAMPINES ST 82,842B TAMPINES ST 82,04 TO 06,5,107,Model A,1995,81,504000,0.67,0.81,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,818,TAMPINES ST 81,818 TAMPINES ST 81,04 TO 06,5,73,Model A,1984,70,376000,0.32,1.05,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,707,TAMPINES ST 71,707 TAMPINES ST 71,10 TO 12,11,100,Model A,1997,83,488000,0.74,0.74,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,842C,TAMPINES ST 82,842C TAMPINES ST 82,10 TO 12,11,108,Model A,1995,81,540000,0.73,0.76,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,817,TAMPINES ST 81,817 TAMPINES ST 81,04 TO 06,5,73,Model A,1984,70,368000,0.3,1.08,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,817,TAMPINES ST 81,817 TAMPINES ST 81,01 TO 03,2,73,Model A,1984,70,375000,0.3,1.08,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,817,TAMPINES ST 81,817 TAMPINES ST 81,07 TO 09,8,73,Model A,1984,70,375000,0.3,1.08,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,814,TAMPINES ST 81,814 TAMPINES ST 81,01 TO 03,2,108,Model A,1984,70,488000,0.28,1.12,0,1,1,2
2013-04,2013,TAMPINES,5 ROOM,862,TAMPINES ST 83,862 TAMPINES ST 83,04 TO 06,5,127,Improved,1988,74,575000,0.73,0.73,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,809,TAMPINES AVE 4,809 TAMPINES AVE 4,04 TO 06,5,73,Model A,1984,70,375000,0.22,1.23,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,813,TAMPINES ST 81,813 TAMPINES ST 81,10 TO 12,11,104,Model A,1984,70,492000,0.27,1.16,0,1,1,2
2013-04,2013,TAMPINES,5 ROOM,721,TAMPINES ST 71,721 TAMPINES ST 71,10 TO 12,11,120,Improved,1997,83,608000,0.92,0.92,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,720,TAMPINES ST 72,720 TAMPINES ST 72,01 TO 03,2,99,Model A,1997,83,471888,0.9,0.9,0,0,1,2
2013-04,2013,TAMPINES,3 ROOM,848,TAMPINES ST 82,848 TAMPINES ST 82,04 TO 06,5,74,Model A,1985,71,370000,0.81,0.83,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,848,TAMPINES ST 82,848 TAMPINES ST 82,04 TO 06,5,104,Model A,1985,71,476000,0.81,0.83,0,1,1,2
2013-04,2013,TAMPINES,5 ROOM,722,TAMPINES ST 72,722 TAMPINES ST 72,13 TO 15,14,119,Improved,1997,83,600000,0.97,0.97,0,0,1,2
2013-04,2013,TAMPINES,4 ROOM,838,TAMPINES ST 82,838 TAMPINES ST 82,10 TO 12,11,90,Simplified,1985,71,445000,0.68,0.98,0,1,1,2
2013-04,2013,TAMPINES,5 ROOM,725,TAMPINES ST 71,725 TAMPINES ST 71,10 TO 12,11,121,Improved,1997,83,607000,0.91,0.91,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,855,TAMPINES ST 83,855 TAMPINES ST 83,07 TO 09,8,84,Simplified,1987,73,408000,0.86,0.86,1,1,1,2
2013-04,2013,TAMPINES,4 ROOM,855,TAMPINES ST 83,855 TAMPINES ST 83,04 TO 06,5,103,Model A,1987,73,447000,0.86,0.86,1,1,1,2
2013-04,2013,TAMPINES,4 ROOM,843,TAMPINES ST 83,843 TAMPINES ST 83,01 TO 03,2,84,Simplified,1988,74,425000,0.79,0.97,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,732,TAMPINES ST 71,732 TAMPINES ST 71,10 TO 12,11,103,Model A,1997,83,490000,0.99,0.99,0,1,1,2
2013-04,2013,TAMPINES,5 ROOM,731,TAMPINES ST 71,731 TAMPINES ST 71,01 TO 03,2,125,Improved,1997,83,573000,1.01,1.01,0,1,0,2
2013-04,2013,TAMPINES,5 ROOM,731,TAMPINES ST 71,731 TAMPINES ST 71,07 TO 09,8,124,Improved,1997,83,600000,1.01,1.01,0,1,0,2
2013-04,2013,TAMPINES,4 ROOM,729,TAMPINES ST 71,729 TAMPINES ST 71,04 TO 06,5,104,Model A,1997,83,469000,1.01,1.01,0,1,0,2
2013-04,2013,TAMPINES,4 ROOM,868,TAMPINES ST 83,868 TAMPINES ST 83,01 TO 03,2,104,Model A,1989,75,462000,0.97,0.97,0,1,1,2
2013-04,2013,TAMPINES,5 ROOM,868,TAMPINES ST 83,868 TAMPINES ST 83,07 TO 09,8,121,Improved,1989,75,545000,0.97,0.97,0,1,1,2
2013-04,2013,TAMPINES,3 ROOM,825,TAMPINES ST 81,825 TAMPINES ST 81,01 TO 03,2,67,New Generation,1987,73,339000,0.77,1.3,0,1,1,2
2013-04,2013,TAMPINES,EXECUTIVE,895A,TAMPINES ST 81,895A TAMPINES ST 81,07 TO 09,8,142,Apartment,1988,74,661000,0.7,1.43,0,1,1,2
2013-04,2013,TAMPINES,5 ROOM,887,TAMPINES ST 81,887 TAMPINES ST 81,04 TO 06,5,122,Improved,1988,74,575000,0.89,1.33,0,1,1,2
2013-04,2013,TAMPINES,4 ROOM,871A,TAMPINES ST 84,871A TAMPINES ST 84,04 TO 06,5,113,Model A,1989,75,470000,1.23,1.25,0,1,0,2
2013-04,2013,TAMPINES,4 ROOM,876,TAMPINES ST 84,876 TAMPINES ST 84,10 TO 12,11,104,Model A,1988,74,488000,1.17,1.33,0,1,0,2
2013-05,2013,TAMPINES,4 ROOM,342,TAMPINES ST 33,342 TAMPINES ST 33,10 TO 12,11,108,Model A,1995,81,449000,0.98,2.14,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,359,TAMPINES ST 34,359 TAMPINES ST 34,04 TO 06,5,104,Model A,1996,82,440800,0.79,2.09,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,366,TAMPINES ST 34,366 TAMPINES ST 34,10 TO 12,11,121,Improved,1997,83,548000,0.77,2.06,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,498D,TAMPINES ST 45,498D TAMPINES ST 45,04 TO 06,5,106,Premium Apartment,1997,83,518000,0.77,1.95,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,381,TAMPINES ST 32,381 TAMPINES ST 32,04 TO 06,5,122,Improved,1993,79,528000,0.53,1.79,0,0,1,2
2013-05,2013,TAMPINES,EXECUTIVE,327,TAMPINES ST 32,327 TAMPINES ST 32,07 TO 09,8,147,Apartment,1995,81,703000,0.6,1.75,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,322,TAMPINES ST 33,322 TAMPINES ST 33,07 TO 09,8,111,Model A,1995,81,435000,0.71,1.75,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,393,TAMPINES AVE 7,393 TAMPINES AVE 7,07 TO 09,8,127,Improved,1994,80,570000,0.23,1.5,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,227,TAMPINES ST 23,227 TAMPINES ST 23,10 TO 12,11,71,New Generation,1986,72,383000,0.17,1.33,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,293,TAMPINES ST 22,293 TAMPINES ST 22,04 TO 06,5,73,Model A,1984,70,388000,0.64,1.43,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,298,TAMPINES ST 22,298 TAMPINES ST 22,04 TO 06,5,121,Improved,1985,71,520000,0.49,1.36,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,469,TAMPINES ST 44,469 TAMPINES ST 44,10 TO 12,11,74,Model A,1985,71,390000,0.46,1.42,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,456,TAMPINES ST 42,456 TAMPINES ST 42,10 TO 12,11,84,Simplified,1987,73,423000,0.16,1.31,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,212,TAMPINES ST 23,212 TAMPINES ST 23,10 TO 12,11,104,Model A,1985,71,508000,0.2,1.24,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,212,TAMPINES ST 23,212 TAMPINES ST 23,07 TO 09,8,104,Model A,1985,71,515000,0.2,1.24,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,294,TAMPINES ST 22,294 TAMPINES ST 22,04 TO 06,5,98,New Generation,1985,71,435000,0.61,1.29,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,294,TAMPINES ST 22,294 TAMPINES ST 22,04 TO 06,5,130,Improved,1985,71,520000,0.61,1.29,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,225,TAMPINES ST 23,225 TAMPINES ST 23,10 TO 12,11,105,Model A,1984,70,480000,0.13,1.23,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,491A,TAMPINES AVE 9,491A TAMPINES AVE 9,10 TO 12,11,126,Improved,1993,79,565000,0.72,1.46,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,214,TAMPINES ST 23,214 TAMPINES ST 23,01 TO 03,2,93,New Generation,1985,71,432500,0.21,1.17,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,450F,TAMPINES ST 42,450F TAMPINES ST 42,01 TO 03,2,121,Improved,1996,82,530000,0.25,1.18,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,208,TAMPINES ST 21,208 TAMPINES ST 21,04 TO 06,5,133,Model A,1982,68,545000,0.58,1.2,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,286,TAMPINES ST 22,286 TAMPINES ST 22,04 TO 06,5,103,Model A,1984,70,490000,0.76,1.27,0,0,1,2
2013-05,2013,TAMPINES,EXECUTIVE,495F,TAMPINES ST 43,495F TAMPINES ST 43,07 TO 09,8,147,Apartment,1994,80,670000,0.93,1.5,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,450G,TAMPINES ST 42,450G TAMPINES ST 42,04 TO 06,5,106,Model A,1996,82,500000,0.3,1.15,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,494B,TAMPINES AVE 9,494B TAMPINES AVE 9,10 TO 12,11,122,Improved,1993,79,555000,0.78,1.38,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,285,TAMPINES ST 22,285 TAMPINES ST 22,07 TO 09,8,74,Model A,1984,70,399000,0.69,1.25,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,203,TAMPINES ST 21,203 TAMPINES ST 21,01 TO 03,2,75,Model A,1983,69,374000,0.5,1.1,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,206,TAMPINES ST 21,206 TAMPINES ST 21,04 TO 06,5,104,Model A,1982,68,515000,0.64,1.14,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,450A,TAMPINES ST 42,450A TAMPINES ST 42,04 TO 06,5,123,Improved,1996,82,556000,0.36,1.09,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,217,TAMPINES ST 23,217 TAMPINES ST 23,01 TO 03,2,67,New Generation,1986,72,343000,0.38,0.98,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,204,TAMPINES ST 21,204 TAMPINES ST 21,04 TO 06,5,68,Improved,1983,69,362000,0.55,1.01,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,434,TAMPINES ST 43,434 TAMPINES ST 43,10 TO 12,11,74,Model A,1986,72,395000,0.48,1.06,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,438,TAMPINES ST 43,438 TAMPINES ST 43,10 TO 12,11,74,Model A,1985,71,385000,0.58,1.11,0,0,1,2
2013-05,2013,TAMPINES,EXECUTIVE,431,TAMPINES ST 41,431 TAMPINES ST 41,01 TO 03,2,148,Maisonette,1986,72,612000,0.57,0.98,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,273,TAMPINES ST 22,273 TAMPINES ST 22,01 TO 03,2,73,Model A,1984,70,366000,0.95,1.09,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,273,TAMPINES ST 22,273 TAMPINES ST 22,10 TO 12,11,103,Model A,1984,70,480000,0.95,1.09,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,259,TAMPINES ST 21,259 TAMPINES ST 21,01 TO 03,2,103,Model A,1985,71,530000,0.53,0.78,0,0,1,2
2013-05,2013,TAMPINES,EXECUTIVE,428,TAMPINES ST 41,428 TAMPINES ST 41,04 TO 06,5,143,Apartment,1986,72,618000,0.7,0.79,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,108,TAMPINES ST 11,108 TAMPINES ST 11,04 TO 06,5,74,Model A,1984,70,392000,1.02,1.02,0,0,0,2
2013-05,2013,TAMPINES,4 ROOM,251,TAMPINES ST 21,251 TAMPINES ST 21,07 TO 09,8,102,Model A,1985,71,530000,0.65,0.65,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,251,TAMPINES ST 21,251 TAMPINES ST 21,07 TO 09,8,110,Model A,1985,71,561888,0.65,0.65,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,425,TAMPINES ST 41,425 TAMPINES ST 41,04 TO 06,5,122,Improved,1985,71,545000,0.71,0.71,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,112,TAMPINES ST 11,112 TAMPINES ST 11,07 TO 09,8,105,Model A,1982,68,488000,1.02,1.11,0,0,0,2
2013-05,2013,TAMPINES,3 ROOM,421,TAMPINES ST 41,421 TAMPINES ST 41,01 TO 03,2,74,Model A,1985,71,390000,0.57,0.57,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,420,TAMPINES ST 41,420 TAMPINES ST 41,07 TO 09,8,74,Model A,1985,71,390000,0.59,0.59,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,416,TAMPINES ST 41,416 TAMPINES ST 41,07 TO 09,8,104,Model A,1987,73,476000,0.65,0.65,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,105,TAMPINES ST 11,105 TAMPINES ST 11,10 TO 12,11,75,Model A,1982,68,370000,0.9,0.9,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,113,TAMPINES ST 11,113 TAMPINES ST 11,04 TO 06,5,104,Model A,1982,68,480000,0.89,1.02,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,411,TAMPINES ST 41,411 TAMPINES ST 41,01 TO 03,2,60,Improved,1985,71,338000,0.57,0.57,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,410,TAMPINES ST 41,410 TAMPINES ST 41,10 TO 12,11,60,Improved,1985,71,345000,0.54,0.54,0,0,1,2
2013-05,2013,TAMPINES,5 ROOM,505,TAMPINES CTRL 1,505 TAMPINES CTRL 1,04 TO 06,5,121,Improved,1989,75,645000,0.24,0.24,0,0,1,2
2013-05,2013,TAMPINES,4 ROOM,401,TAMPINES ST 41,401 TAMPINES ST 41,04 TO 06,5,84,Simplified,1985,71,450000,0.29,0.29,0,0,1,2
2013-05,2013,TAMPINES,3 ROOM,150,TAMPINES ST 12,150 TAMPINES ST 12,10 TO 12,11,73,Model A,1984,70,420000,0.46,0.46,0,1,1,2
2013-05,2013,TAMPINES,EXECUTIVE,149,TAMPINES ST 12,149 TAMPINES ST 12,07 TO 09,8,148,Apartment,1984,70,820000,0.42,0.42,0,1,1,2
2013-05,2013,TAMPINES,EXECUTIVE,147,TAMPINES AVE 5,147 TAMPINES AVE 5,01 TO 03,2,150,Maisonette,1985,71,730000,0.59,0.65,1,1,1,2
2013-05,2013,TAMPINES,EXECUTIVE,147,TAMPINES AVE 5,147 TAMPINES AVE 5,04 TO 06,5,142,Apartment,1985,71,750000,0.59,0.65,1,1,1,2
2013-05,2013,TAMPINES,4 ROOM,921,TAMPINES ST 91,921 TAMPINES ST 91,04 TO 06,5,104,Model A,1984,70,488000,0.39,0.81,1,1,1,2
2013-05,2013,TAMPINES,4 ROOM,921,TAMPINES ST 91,921 TAMPINES ST 91,01 TO 03,2,110,Model A,1984,70,490000,0.39,0.81,1,1,1,2
2013-05,2013,TAMPINES,4 ROOM,914,TAMPINES ST 91,914 TAMPINES ST 91,10 TO 12,11,104,Model A,1984,70,492000,0.41,0.78,0,1,1,2
2013-05,2013,TAMPINES,4 ROOM,909,TAMPINES AVE 4,909 TAMPINES AVE 4,04 TO 06,5,104,Model A,1984,70,485000,0.53,0.68,0,1,1,2
2013-05,2013,TAMPINES,EXECUTIVE,860,TAMPINES AVE 5,860 TAMPINES AVE 5,01 TO 03,2,146,Maisonette,1987,73,655000,0.57,0.57,0,1,1,2
2013-05,2013,TAMPINES,4 ROOM,710,TAMPINES ST 71,710 TAMPINES ST 71,01 TO 03,2,100,Model A,1997,83,459000,0.71,0.71,0,0,1,2
